tot_time,method,run,map,iterations,finished,collided_cnt,timeout_cnt,reached_cnt,steps_sum,sim_time,storage_time,node_cnt,path_node_cnt,env_export_t,env_import_t,env_render_t,env_reset_t,env_step_t
734.2113515160017,DodgeRRT,run_4,Piped,5550,False,5182,0,368,400759,37.90315387722512,32.61193602489948,18717,0,74.88400031407946,4.281239907781128,2.538097468772321,1.0137647130031837,420.36807885201415
726.7472911350051,DodgeRRT,run_15,Piped,5729,False,5391,0,338,400814,37.108418248884846,31.907618280194583,18352,0,70.6303249001794,4.444435860510566,2.5020154356316198,1.0527507614460774,418.1000980516692
317.0794351489749,FiveControl,run_22,Piped,56934,False,53138,0,3796,400016,27.128289353568107,105.7908559620846,9198,0,28.716630725190043,26.00294895749539,1.6692704018205404,3.148505054647103,128.89858792023733
377.16016127797775,FiveControl,run_25,Piped,73744,False,68722,0,5022,400003,27.04164814320393,138.68023985554464,11349,0,36.508205538382754,34.480003400705755,1.602333810646087,4.17202281486243,131.87039864924736
383.2629133469891,FiveControl,run_28,Piped,55826,False,52151,0,3675,400011,32.31126908794977,165.78850032296032,8958,0,28.282039744313806,25.920714418170974,1.7985036950558424,3.125725943595171,135.77012755721807
490.9447224519681,FiveControl,run_8,Piped,66801,False,62343,0,4458,400001,33.475274331634864,256.817597680958,10465,0,32.895895005902275,31.592555716400966,1.6233154935762286,3.7776890960521996,137.49145213980228
205.82216943404637,FiveControl,run_5,Piped,30615,True,28616,0,1999,233453,18.499804137740284,76.70779976714402,5451,49,18.58549999142997,14.425423768116161,0.9967595525085926,1.7531746656168252,80.45024190749973
543.5307835289277,FiveControl,run_21,Piped,60599,False,56329,0,4270,400004,44.94364617811516,273.3122269366868,9954,0,33.665971267269924,29.7397314326372,1.6875635224860162,3.9186278365086764,171.8664093760308
376.28680953290313,FiveControl,run_29,Piped,49053,False,45732,0,3321,400002,40.25052855722606,157.8432677674573,8185,0,27.32631265441887,22.22551103658043,1.7205599923618138,2.7836061434354633,144.1249596583657
422.144536345033,FiveControl,run_30,Piped,73750,False,68686,0,5064,400000,29.300106981070712,185.45955111738294,11433,0,36.47436177916825,33.09498803270981,1.6654134031850845,4.092735918238759,132.1973409326747
442.8560777930543,FiveControl,run_1,Piped,64702,False,60318,0,4384,400002,31.16997788869776,212.66217729495838,10175,0,33.60840666666627,30.021254412131384,1.6428298219107091,3.641791057307273,135.0127092069015
562.1220653818455,FiveControl,run_14,Piped,72979,False,67922,0,5057,400036,31.714376874035224,322.19741589715704,11321,0,35.74359362991527,34.097576457308605,1.6257450273260474,4.145986229646951,135.17629430582747
531.624470210867,FiveControl,run_2,Piped,65617,False,61199,0,4418,400002,43.60572906397283,259.19878121558577,10393,0,34.723081645788625,32.75204675155692,1.6305245109833777,4.228721885476261,168.4245143479202
423.680007803021,FiveControl,run_24,Piped,59409,False,55355,0,4054,400006,32.16630844515748,200.3210972007364,9508,0,30.49638420389965,27.38111109798774,1.7268380536697805,3.3851218938361853,136.21661397605203
404.49421713501215,FiveControl,run_7,Piped,56813,False,53029,0,3784,400015,27.854393133195117,188.2892057870049,9169,0,28.461808326188475,26.46185372606851,1.722864565672353,3.2069811371620744,133.1167978530284
428.5399306251202,FiveControl,run_3,Piped,56726,False,52802,0,3924,400002,33.32306392653845,205.37364632077515,9278,0,27.003605467034504,29.080433315364644,1.6901867734268308,3.219659768976271,138.718650941737
287.1842806690838,FiveControl,run_10,Piped,54794,False,51059,0,3735,400001,27.948253203183413,72.83900025230832,9108,0,29.50921315746382,25.038400097982958,1.7516399496234953,3.040787364123389,132.52047608420253
183.54626645613462,FiveControl,run_23,Piped,29604,True,27575,0,2029,209395,17.598332672845572,66.47469187574461,5561,68,17.21032054745592,13.793000270845369,0.9313168628141284,1.6468477421440184,71.54584744689055
66.25514463614672,FiveControl,run_17,Piped,10697,True,10030,0,667,97433,7.036332016810775,14.492179834283888,2350,55,8.037581273820251,4.925143812317401,0.41787936352193356,0.6043763742782176,33.05037926067598
339.75061610201374,FiveControl,run_9,Piped,46871,False,43723,0,3148,400006,29.739107660017908,134.59355717990547,7950,0,25.010346602415666,23.210608596447855,1.7024877916555852,2.659294607117772,133.03615511371754
429.6589950460475,FiveControl,run_16,Piped,73123,False,68166,0,4957,400015,27.667629445670173,195.09381716465577,11330,0,35.840363876894116,34.18622698797844,1.5709546450525522,4.076517956331372,130.05139501555823
470.8479552550707,FiveControl,run_6,Piped,65486,False,61061,0,4425,400007,31.046555252978578,237.7829863918014,10264,0,34.55433101719245,30.3640211855527,1.713211674010381,3.7429320588707924,136.08656152966432
353.0179693310056,FiveControl,run_27,Piped,65756,False,61319,0,4437,400006,28.973084245808423,126.09567711409181,10372,0,33.7330966941081,29.461797427618876,1.6215839774813503,3.655171849997714,132.25561861344613
308.6477089498658,FiveControl,run_13,Piped,47896,True,44695,0,3201,315839,25.265433091204613,129.06081252289005,8101,57,27.23128299205564,21.79829834611155,1.296302859671414,2.70845531928353,107.26904779253528
399.1415900979191,FiveControl,run_11,Piped,55307,False,51791,0,3516,400001,27.29457668797113,186.1324404408224,8630,0,28.214877081103623,25.90572374453768,1.6524691781960428,3.1243497962132096,131.46239717770368
516.6284573830198,FiveControl,run_18,Piped,53868,False,50249,0,3619,400014,34.82543437555432,296.2997161364183,8776,0,28.994095254689455,24.913148797350004,1.8094264056999236,3.1074173285160214,139.25364057067782
348.12964514503255,FiveControl,run_26,Piped,49329,False,46004,0,3325,400029,31.109465767396614,137.39549950836226,8202,0,25.009724200936034,23.83898508362472,1.7054334084969014,2.8052754944656044,136.6095563257113
452.39344989322126,FiveControl,run_20,Piped,66200,False,61633,0,4567,400011,26.00421691336669,226.3863514077384,10484,0,32.93575644074008,31.433496636338532,1.5974491978995502,3.7284235819242895,129.6303529688157
522.3951156970579,FiveControl,run_12,Piped,68999,False,64296,0,4703,400023,27.41122863907367,283.4104749469552,10813,0,33.84601659071632,35.00831315643154,1.6617847657762468,4.057916484074667,135.80699698417448
420.01913261413574,FiveControl,run_19,Piped,66809,False,62327,0,4482,400042,35.25467729149386,183.24120769277215,10551,0,33.732581466436386,30.518422599649057,1.6681057948153466,3.802789680659771,140.1982590595726
418.39372946391813,FiveControl,run_4,Piped,57373,False,53693,0,3680,400004,32.58311474183574,195.4645194436889,8909,0,28.64678207738325,27.869598902761936,1.687737523810938,3.2721649049781263,137.96491681761108
121.09437871794216,FiveControl,run_15,Piped,18949,True,17767,0,1182,159107,13.629011857323349,34.74959367676638,3688,68,11.93730394798331,8.783592649037018,0.6942387067247182,1.0705042877234519,55.80560801899992
387.9675603269134,BlendManualOneControl,run_22,Piped,24212,False,20954,0,3258,400039,24.577821356477216,63.210225528804585,17674,0,56.92085053073242,14.065078225452453,1.9879764344077557,3.8832409374881536,213.9862918436993
461.28738398384303,BlendManualOneControl,run_25,Piped,21159,False,18089,0,3070,400082,31.751762812957168,131.65553993126377,17408,0,57.35476740845479,12.6420501221437,2.012440911028534,3.4033504179678857,221.37019633944146
418.99701592116617,BlendManualOneControl,run_28,Piped,24430,False,21027,0,3403,400084,27.686035668710247,86.65605735802092,19013,0,58.97378937131725,15.420373860746622,1.9663711353205144,3.91448070271872,217.9088692511432
